"PROVIDER_NUMBER","Hospital_Name","State","Num_DRG","Entire_100_Medicare_Payments","Entire_Medicare_Payments","Entire_100_Total_Payments","Entire_100_Covered_Charges","PNEUMONIA_193_Total_Discharges","PNEUMONIA_193_Average_Medicare_Payments","PNEUMONIA_193_Average_Total_Payments","Number_of_Pneumonia_Cases","Excess_Readmission_Ratio_for_Pneumonia","HF_291_Total_Discharges","HF_291_Average_Medicare_Payments","HF_291_Average_Total_Payments","Number_of_Heart_Failure_Cases","Excess_Readmission_Ratio_for_Heart_Failure","AMI_280_Total_Discharges","AMI_280_Average_Medicare_Payments","AMI_280_Average_Total_Payments","Number_of_Acute_Myocardial_Infarction_Cases","Acute_Myocardial_Infarction_Excess_Readmission_Ratio","HIP_480_Total_Discharges","HIP_480_Average_Medicare_Payments","HIP_480_Average_Total_Payments","Number_of_Hip_Knee_Arthroplasty_Cases","Hip_Knee_Arthroplasty_Excess_Readmission_Ratio","COPD_190_Total_Discharges","COPD_190_Average_Medicare_Payments","COPD_190_Average_Total_Payments","Number_of_Chronic_Obstructive_Pulmonary_Disease_Cases","Chronic_Obstructive_Pulmonary_Disease_Excess_Readmission_Ratio","Corrected_FY_2015_Readmissions_Adjustment_Factor","Readmissions_2015_penalty_100","Readmissions_2015_penalty_est","TOTAL_HOSPITAL_BEDS","TOTAL_HOSPITAL_MEDICARE_DAYS","TOTAL_HOSPITAL_DAYS","PERC_MEDICARE_DAYS","Bed_Utilization","TOTAL_HOSPITAL_MEDICARE_DISCHARGES","TOTAL_HOSPITAL_DISCHARGES","Address","City","ZIP_Code","County_Name","Hospital_Type","Hospital_Ownership","Emergency_Services","Average_100DRG_Medicare_Payments","Average_100DRG_Total_Payments","count_excess_ratio","count_excess_ratio_decimal","Salary_Adjusted_Factor","population_density","densityrank","TotalMCCPatients_gthan1","TotalMCCPatients","TotalreportedPatients","TotalreportedPatients_gthan1","Annual_increase_2015_2020","Annual_increase_2020_2025","Annual_increase_2025_2030","meet_eligibility","COPD_MCC_gthan1_meet_eligibility","PNEUMONIA_MCC_gthan1_meet_eligibility","HF_MCC_gthan1_meet_eligibility","AMI_MCC_gthan1_meet_eligibility","HIP_MCC_gthan1_meet_eligibility","Predicted_Readmission_Rate_2015_AMI","Predicted_Readmission_Rate_2015_COPD","Predicted_Readmission_Rate_2015_HF","Predicted_Readmission_Rate_2015_HIP","Predicted_Readmission_Rate_2015_PN","Expected_Readmission_Rate_2015_AMI","Expected_Readmission_Rate_2015_COPD","Expected_Readmission_Rate_2015_HF","Expected_Readmission_Rate_2015_HIP","Expected_Readmission_Rate_2015_PN","COPD_Total_Payments","HF_Total_Payments","PNE_Total_Payments","AMI_Total_Payments","HIP_Total_Payments","Aggregate_payments_all_discharge"
210051,"DOCTORS'  COMMUNITY HOSPITAL","MD",73,36381350.99,46499174.8329916,40641289.32,42707578.96,56,10134.79,10970.21,410,1.247422187,115,11084.65,12215.57,490,1.013946813,NA,NA,NA,38,0.994911319,NA,NA,NA,170,1.328291149,63,10046.1,10963.41,371,0.930379171,1,0,0,182,22731,43703,0.520124476580555,0.657880475688695,4127,8657,"8118 GOOD LUCK ROAD","LANHAM",20706,"PRINCE GEORGES","Acute Care Hospitals","Proprietary","Yes",11267.064413131,12586.3392133788,3,3.589660149,1.009056117,1804.950192,0.837368094351335,171,234,1479,1070,1.028232912,1.028025513,1.022654433,0.4512104283054,0,25,52,NA,NA,20.1,20.4,22.8,5.9,19.2,20.7,21.5,22.8,5.3,16.9,1397069.7,2287262.27,1897830.26,239153.03,328563.08,51943821.9336143
210055,"LAUREL REGIONAL MEDICAL CENTER","MD",46,18661873.47,26040469.7563515,20481645.42,21960417.14,17,11846.47,12417.76,103,1.024044928,37,11515.97,12253.73,176,1.018949662,17,9356.47,10051.29,46,1.088768137,NA,NA,NA,78,1.203026922,23,8310.87,9130.87,127,1.070577394,1,0,0,124,11495,25313,0.454114486627425,0.559279717189571,1874,5554,"7300 VAN DUSEN ROAD","LAUREL",20707,"PRINCE GEORGES","Acute Care Hospitals","Voluntary non-profit - Private","Yes",13895.6615562174,15250.6667311988,5,5.405367043,1.009056117,2014.829553,0.850621118012422,94,94,530,530,1.028232912,1.028025513,1.022654433,0.455186335403727,10,8,17,8,NA,22.5,21.9,22.3,5.4,18,20.9,21.7,21.5,4.5,16.3,346381.07,854983.18,511772.84,303975.95,NA,28579749.4542666
210056,"MEDSTAR GOOD SAMARITAN HOSPITAL","MD",84,47314589.52,65375761.1975989,53941739.8,57597225.77,41,9410.29,10672.93,352,1.246908729,196,10770.07,11885.47,1037,1.006045277,37,12249.95,15329.27,150,1.114358829,NA,NA,NA,578,0.907961082,102,9110.45,10210.3,518,1.058338622,1,0,0,287,33368,55921,0.596698914540155,0.533826547658823,6215,11481,"5601 LOCH RAVEN BOULEVARD","BALTIMORE",21239,"BALTIMORE CITY","Acute Care Hospitals","Voluntary non-profit - Other","Yes",10519.0283503779,11992.3832369942,4,4.425651457,1.009056117,1353.732988,0.773009950248756,376,376,2635,2057,1.028232912,1.028025513,1.022654433,0.431902985074627,44,18,85,16,NA,23.8,23.1,25.7,5.8,23.5,21.9,22.6,24.6,5,19.6,2105874.15,4032766.79,1194865.55,912293.92,312294,74532661.8179189
210057,"ADVENTIST HEALTHCARE SHADY GROVE MEDICAL CENTER","MD",92,46954996.8,65157989.6472973,52542991.4,56242460.28,73,9874.67,10608.58,677,1.066538151,102,10090.45,11078.67,515,1.085470163,52,14070.46,15869.04,194,1.03697408,12,19632.33,20513.33,574,1.231085724,80,8005.44,9366.86,430,1.073650718,1,0,0,340,33293,95219,0.349646604144131,0.767276390008058,6572,19324,"9901 MEDICAL CENTER DRIVE","ROCKVILLE",20850,"MONTGOMERY","Acute Care Hospitals","Voluntary non-profit - Church","Yes",9914.48412162162,11094.3816300676,5,5.493718836,1.009056117,2014.829553,0.850621118012422,319,319,2390,2390,1.028232912,1.028025513,1.022654433,0.455186335403727,36,33,46,24,5,17.9,21.2,24.2,6.2,17.5,18.3,20.5,22.9,4.8,17.1,1726262.81,2044164.86,2124756.69,1273870.99,1382439.02,72912276.0728043
210058,"UNIV OF MD REHABILITATION &  ORTHOPAEDIC INSTITUTE","MD",2,2987780.67,28559062.1284138,3327299.15,3512449.98,NA,NA,NA,3,0,NA,NA,NA,7,0,NA,NA,NA,0,0,NA,NA,NA,254,1.275617844,NA,NA,NA,2,0,1,0,0,127,13892,37710,0.368390347387961,0.813504476324021,1386,3882,"2200 KERNAN DRIVE","BALTIMORE",21207,"BALTIMORE CITY","Acute Care Hospitals","Voluntary non-profit - Private","No",20605.3839310345,22946.8906896552,1,1.275617844,1.009056117,1353.732988,0.773009950248756,0,0,266,254,1.028232912,1.028025513,1.022654433,0.431902985074627,NA,NA,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA,4.8,NA,NA,NA,NA,NA,NA,31804390.4958621
210060,"FORT WASHINGTON HOSPITAL","MD",22,4034103.71,7415439.82938511,4626714.66,4953689.66,NA,NA,NA,105,0.986769141,23,9793.26,10460.04,189,1.128980741,NA,NA,NA,3,0,NA,NA,NA,71,1.078826478,17,6563.65,7391.18,148,1.227453545,1,0,0,31,4703,8271,0.568613226937492,0.730976579761379,1136,2176,"11711 LIVINGSTON ROAD","FORT WASHINGTON",20744,"PRINCE GEORGES","Acute Care Hospitals","Voluntary non-profit - Other","Yes",6527.67590614887,7486.59330097087,3,3.435260764,1.009056117,1804.950192,0.837368094351335,40,40,516,408,1.028232912,1.028025513,1.022654433,0.4512104283054,8,NA,10,NA,NA,NA,22.3,23.8,4.5,15.2,NA,18.8,20.8,4.2,16.2,591344.92,657307,281586.87,NA,NA,8504769.98990291
210061,"ATLANTIC GENERAL HOSPITAL","MD",45,14680455.13,NA,16413368.96,17586762.78,32,8961.47,10025.81,297,0.980003287,71,7883.1,8932.99,311,0.893264154,14,8786.64,10982.64,27,1.096104806,NA,NA,NA,232,1.136021743,90,6143.3,7204.29,369,1.046068608,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"9733 HEALTHWAY DRIVE","BERLIN",21811,"WORCESTER","Acute Care Hospitals","Voluntary non-profit - Private","Yes",9595.0687124183,10727.692130719,3,3.278195157,1.009056117,110.006701,0.316899224806202,104,207,1236,628,1.028232912,1.028025513,1.022654433,0.29506976744186,27,0,0,4,NA,23.9,19.8,22.6,6,17.3,21.7,20.1,22.5,5.2,16.2,892886.25,1151750.57,1056909.93,153756.96,704411.81,NA
210062,"MEDSTAR SOUTHERN MARYLAND HOSPITAL CENTER","MD",73,33534033.84,57403102.1257459,36788893.47,39521352.59,45,13824.33,14619.62,80,0.961707556,159,10241.66,11278.22,157,0.977334978,35,12737.89,13447.49,40,1.010284734,NA,NA,NA,45,0.999286684,92,9563.61,10264.39,122,1.061040734,1,0,0,207,26209,58651,0.446863651088643,0.776268943153994,5577,12860,"7503 SURRATTS ROAD","CLINTON",20735,"PRINCE GEORGES","Acute Care Hospitals","Voluntary non-profit - Private","Yes",10292.8280662983,11291.8641712707,2,2.071325468,1.009056117,1804.950192,0.837368094351335,127,331,444,162,1.028232912,1.028025513,1.022654433,0.4512104283054,42,0,0,16,NA,17.9,22.8,23.9,4.3,16.8,16.6,21.8,23.1,4.2,17.6,1942853.16,3365325.42,1658472.34,713231.15,261959.04,62974726.4831767
210063,"UNIVERSITY OF MARYLAND ST JOSEPH MEDICAL CENTER","MD",83,39102120.64,76983286.7728021,43974498.28,47129510.33,17,10878.35,11644.47,50,0.953700529,68,9392.06,10167.82,160,0.964756284,15,20547.2,21218.13,82,0.968064978,13,22813.92,23633.62,266,0.928137866,39,9519.13,10724.13,82,0.92920314,1,0,0,258,32417,51597,0.628272961606295,0.547913348200064,7314,13639,"7601 OSLER DRIVE","TOWSON",21204,"BALTIMORE","Acute Care Hospitals","Voluntary non-profit - Private","Yes",10525.4698896366,11837.0116500673,0,0,1.009056117,1353.732988,0.773009950248756,0,152,640,0,1.028232912,1.028025513,1.022654433,0.431902985074627,0,0,0,0,0,16.6,17.7,19.8,4.1,17.1,16.4,19.6,21.8,4.7,16.7,1049925.24,2012462.48,815982.75,584507.99,944518.9,86575903.2085922
210064,"LEVINDALE HEBREW GERIATRIC CENTER AND HOSPITAL","MD",3,5213403.09,32306460.6375,5609451.12,6080689.86,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,1,0,0,120,29781,34512,0.862917246175243,0.787945205479452,1165,1307,"2434 WEST BELVEDERE AVENUE","BALTIMORE",21215,"BALTIMORE","Acute Care Hospitals","Voluntary non-profit - Private","No",27730.8675,29837.5059574468,0,0,1.009056117,1353.732988,0.773009950248756,0,0,0,0,1.028232912,1.028025513,1.022654433,0.431902985074627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34760694.4404255
220001,"HEALTHALLIANCE HOSPITALS, INC","MA",53,13019285.03,16189345.3172526,14730045.76,30159108.9,49,10435.8,11750.27,258,0.975017228,30,11204.6,11958.27,227,1.067676982,31,12605.87,13302.06,50,1.065697769,NA,NA,NA,102,1.097668919,31,7777.58,9288.45,273,1.060168714,0.9928,93738.8522159998,116563.286284218,110,8785,27937,0.314457529441243,0.695815691158157,1910,6179,"60 HOSPITAL ROAD","LEOMINSTER",1453,"WORCESTER","Acute Care Hospitals","Voluntary non-profit - Other","Yes",8476.09702473958,9589.87354166667,4,4.291212384,1.101799043,530.3433622,0.618396519577377,92,141,910,652,1.024932266,1.025891033,1.02111879,0.385518955873213,12,0,12,12,NA,21.6,23.1,22,5.2,18,20.2,20.8,21.5,4.5,17.5,1237550.23,815624.95,1121911.43,678878.82,337408.94,18316658.4645833
220002,"MOUNT AUBURN HOSPITAL","MA",67,22114916.68,38720168.7733448,25620640.06,40308711.21,40,10836.4,12350.25,620,0.871032141,48,11589.75,13665.54,512,1.021195403,19,14162.05,15606.05,219,1.008457797,NA,NA,NA,304,1.095094489,38,9139.16,10349.58,250,0.877717579,0.9954,101728.616728001,178112.776357388,189,19319,52001,0.371512086306033,0.753801551061825,4062,10999,"330 MOUNT AUBURN STREET","CAMBRIDGE",2138,"MIDDLESEX","Acute Care Hospitals","Voluntary non-profit - Private","Yes",9532.29167241379,11043.3793362069,3,3.124747689,1.101799043,1856.370929,0.841679626749611,67,145,1905,1035,1.024932266,1.025891033,1.02111879,0.452503888024883,0,0,22,9,NA,15.3,18.6,22.4,5,13.8,16.3,20.3,21.5,5.2,15.6,815774.05,1663798.58,2263557.84,588285.95,470575,44858206.8636724
220008,"STURDY MEMORIAL HOSPITAL","MA",56,17941813.79,26465036.2718138,20644813.7,35463749.17,45,9789.09,10494.51,487,1.092099501,56,10066.23,10802.23,410,0.95880877,21,9358.05,10198.43,56,0.99366086,NA,NA,NA,285,1.015506921,107,7253.38,8387.07,569,0.969300293,0.9955,80738.1620549991,119092.663223161,127,14606,27095,0.539066248385311,0.584510840254557,3074,5920,"211 PARK STREET","ATTLEBORO",2703,"BRISTOL","Acute Care Hospitals","Voluntary non-profit - Other","Yes",8609.31563819578,9906.34054702495,2,2.107606422,1.101799043,992.4539937,0.711359404096834,45,229,1807,772,1.024932266,1.025891033,1.02111879,0.41340782122905,0,19,0,0,NA,18.5,17.8,20.5,5.2,17,18.7,18.3,21.3,5,15.7,1903595.11,1307524.73,1413994.05,431585.14,546337.08,30452090.8415547
220010,"LAWRENCE GENERAL HOSPITAL","MA",73,26326546.68,38549920.2184583,29611130.98,46846009.34,86,11810.44,13113.22,468,0.934476759,108,12397.36,13473.88,594,1.09448513,45,13286.6,14339.62,163,1.116666122,18,24828,26039.17,26,0.985389504,88,9421.33,10518.73,377,0.916599288,0.9936,168489.898751999,246719.489398131,189,18706,48273,0.387504402046693,0.699760817569037,4122,12664,"ONE GENERAL STREET","LAWRENCE",1842,"ESSEX","Acute Care Hospitals","Voluntary non-profit - Private","Yes",9352.2368312611,10519.0518579041,2,2.211151252,1.101799043,1520.475514,0.801614405464142,153,345,1628,757,1.024932266,1.025891033,1.02111879,0.440484321639242,0,0,48,20,0,20.3,19.4,22.9,5,16.3,17,20.3,22,4.9,16.5,1867723.02,2548641.24,2207761.29,964768,1000386.99,43359531.7582807
220011,"CAMBRIDGE HEALTH ALLIANCE","MA",62,21910607.04,24744708.0975992,24640938.51,30594043.92,33,14575.52,16051.52,321,1.049998036,61,15211.69,17173.84,318,1.038416684,18,17009.39,18501.44,70,0.918371371,NA,NA,NA,42,1.058124896,80,11731.06,12920.26,399,1.143390667,0.9914,188431.220544001,212804.489639355,198,10269,39006,0.263267189663129,0.53972602739726,2305,8465,"1493 CAMBRIDGE STREET","CAMBRIDGE",2138,"MIDDLESEX","Acute Care Hospitals","Government - Local","Yes",10735.2312787849,12072.9733023028,4,4.289930283,1.101799043,1856.370929,0.841679626749611,174,192,1150,1080,1.024932266,1.025891033,1.02111879,0.452503888024883,36,15,28,0,NA,16.7,22.3,22.6,NA,15.9,18.5,19.8,21.7,NA,16.7,2268777.59,1858103.15,1878436.98,485094.98,379450.98,27828203.461808
220012,"CAPE COD HOSPITAL","MA",96,65524531.68,85936455.1807087,71954526.18,111638589.32,158,11591.7,12478.3,696,0.916222946,167,11865.7,12687.47,1104,0.92839221,79,14133.82,15030.09,716,0.960933711,14,24788.14,25567.57,650,0.770574934,100,9055.7,9949.08,734,1.022494689,0.9995,32762.2658399964,42968.2275903496,239,34146,59423,0.574625986570856,0.681183011405972,7995,14981,"88 LEWIS BAY ROAD","HYANNIS",2601,"BARNSTABLE","Acute Care Hospitals","Voluntary non-profit - Private","Yes",10748.7748818898,11803.5640059055,1,1.022494689,1.101799043,548.0220581,0.624263108904747,100,518,3900,734,1.024932266,1.025891033,1.02111879,0.387278932671424,39,0,0,0,0,15.4,18,18.7,3.5,13.5,15.3,18.4,19.7,4.8,14.8,1919359.5,3856646.01,3225809.88,1877715.29,2294919.96,94369494.2272145
220015,"COOLEY DICKINSON HOSPITAL INC,THE","MA",60,16152386.05,20405552.9093579,18340848.02,37646112.4,45,9611.76,10533,429,0.940330078,51,9720.02,10790.1,430,0.92027696,18,10735.39,11454.28,89,1.05737676,NA,NA,NA,301,1.019097545,83,7503.11,8708.96,389,1.087133919,0.9954,74300.9758300008,93865.5433830473,118,11252,23264,0.483665749656121,0.540143951706524,2538,5545,"30 LOCUST STREET","NORTHAMPTON",1060,"HAMPSHIRE","Acute Care Hospitals","Voluntary non-profit - Private","Yes",8040.01296665008,9129.34197112992,3,3.163608224,1.101799043,299.3274166,0.494573643410853,101,197,1638,779,1.024932266,1.025891033,1.02111879,0.348372093023256,29,0,0,6,NA,18.9,19.9,19.2,4.3,13.9,17.8,18,20.4,4.5,15.3,1344834.42,1219465,1390326.03,415319.01,492533.86,23170269.9227277
220016,"BAYSTATE FRANKLIN MEDICAL CENTER","MA",37,7535283.23,11832205.3676248,8798291.21,15944275.98,18,8908.94,9566.72,274,0.935618843,28,9850.21,10480.5,233,0.976237985,NA,NA,NA,39,1.093159585,NA,NA,NA,56,0.954119251,31,7189.19,8556.97,181,0.983084084,0.9991,6781.75490700009,10648.9848308624,90,7362,18096,0.40683023872679,0.550867579908676,1699,4022,"164 HIGH STREET","GREENFIELD",1301,"FRANKLIN","Acute Care Hospitals","Voluntary non-profit - Private","Yes",6964.21740295749,8131.50758780037,1,1.093159585,1.101799043,102.383827,0.295813953488372,0,77,783,39,1.024932266,1.025891033,1.02111879,0.288744186046512,0,0,0,NA,NA,18,18.2,20.5,4.8,16.6,16.8,19.7,21.1,4.6,16.5,633355.21,857573.99,754732.77,NA,242699.99,13815431.3916728
220017,"CARNEY HOSPITAL","MA",44,11567192.5,13849647.4486607,13517060.37,12709800.53,16,13648.81,15194.06,124,1.057730746,NA,NA,NA,178,1.063278464,NA,NA,NA,17,0,NA,NA,NA,35,1.278180471,26,10774.23,12417.62,240,1.071630925,0.9929,82127.0667499999,98332.496885491,126,6697,19148,0.349749321077919,0.414800051990815,1341,3944,"2100 DORCHESTER AVENUE","BOSTON",2124,"SUFFOLK","Acute Care Hospitals","Proprietary","Yes",10327.8504464286,12068.8039017857,4,4.470820606,1.101799043,12568.84235,0.983850931677019,42,42,594,577,1.024932266,1.025891033,1.02111879,0.495155279503106,13,8,NA,NA,NA,NA,22.3,22.3,5.8,17.1,NA,20,21.2,5.5,16.8,1059422.14,473797.91,462193.96,NA,NA,16184266.0322946
220019,"HARRINGTON MEMORIAL HOSPITAL","MA",29,5870534.5,8122246.3630137,6759132.61,9582751.64,35,10131.71,11453.09,206,1.011594193,43,10665.77,11432.19,210,1.159502511,15,11635.53,12421.13,55,0.959521392,NA,NA,NA,54,0.911585784,47,8141.55,9227.64,277,1.069228026,0.9879,71033.46745,98279.1809924657,112,4225,12792,0.330284552845528,0.312915851272016,1111,3317,"100 SOUTH STREET","SOUTHBRIDGE",1550,"WORCESTER","Acute Care Hospitals","Voluntary non-profit - Private","Yes",7310.75280199253,8417.35069738481,3,3.24032473,1.101799043,530.3433622,0.618396519577377,125,140,802,693,1.024932266,1.025891033,1.02111879,0.385518955873213,18,13,17,0,NA,18.8,19.5,21.5,5.1,16,19.2,17.5,20.4,5.1,15.2,987616.16,931373.97,952248,186316.95,257939.98,9351676.62479452
220020,"SAINT ANNE'S HOSPITAL","MA",62,18023799.64,29509818.4439661,20094067.81,31585517.33,87,10745.66,11668.94,306,1.157218698,76,10991.3,11815.04,289,1.019879964,17,12840,13797.65,62,1.033830715,12,22593.58,23430.08,210,1.060391123,71,7820.99,9481.68,248,1.077074943,0.9892,194657.036112001,318706.039194835,137,15324,30488,0.502623983206507,0.60969903009699,3286,7085,"795 MIDDLE STREET","FALL RIVER",2721,"BRISTOL","Acute Care Hospitals","Proprietary","Yes",8980.46818136522,10011.9919332337,5,5.348395443,1.101799043,992.4539937,0.711359404096834,263,263,1115,1115,1.024932266,1.025891033,1.02111879,0.41340782122905,29,36,31,7,5,21.8,19.4,24.1,4.6,20,21.1,19.8,22.6,4.8,17.6,1119299.34,1378164.94,1615248.75,337905.01,446991,32899405.4926059
220024,"HOLYOKE MEDICAL CENTER","MA",54,12476264.72,15901435.5347274,13957058.69,18333694.55,40,11356.73,12210.23,339,1.025625432,58,11295.69,11863.53,289,1.03455407,28,11644.75,12399.89,84,0.937882097,NA,NA,NA,90,1.217887523,46,8533.43,9752.57,321,1.013794336,0.9923,96067.2383440005,122441.053617402,165,7916,17662,0.448193862529725,0.293266915732669,1987,4930,"575 BEECH STREET","HOLYOKE",1040,"HAMPDEN","Acute Care Hospitals","Voluntary non-profit - Private","Yes",8002.73554842848,8952.57132135985,4,4.291861361,1.101799043,751.5033605,0.676086956521739,144,172,1123,1039,1.024932266,1.025891033,1.02111879,0.402826086956522,19,16,23,0,NA,17.9,18.9,20.3,6.1,17.2,18.5,19.9,21.2,5.3,16.5,1196943.8,1267046.73,1355049.96,623060.94,450139.98,17788759.215542
220029,"ANNA JAQUES HOSPITAL","MA",56,12457313.38,17520077.0578332,14495505.32,24897511.84,51,9679.53,10440.16,373,1.052287824,45,10021.96,10789.91,380,1.076824356,24,11333.75,12116.08,48,1.077088346,NA,NA,NA,113,1.139872456,85,7558.42,8516.96,587,1.174986126,0.9806,241671.879572,339889.494921963,120,11080,26312,0.421100638491943,0.600730593607306,2765,5899,"25 HIGHLAND AVENUE","NEWBURYPORT",1950,"ESSEX","Acute Care Hospitals","Voluntary non-profit - Private","Yes",6336.37506612411,7373.09527975585,5,5.521059108,1.101799043,1520.475514,0.801614405464142,205,205,1501,1501,1.024932266,1.025891033,1.02111879,0.440484321639242,37,22,20,11,NA,20.2,21.3,25.9,6.7,19.3,19.5,19.1,22.6,5.3,17.2,1690344.98,1110793.83,1316764.41,445006.96,194747.98,20386608.4485249
220030,"BAYSTATE WING HOSPITAL AND MEDICAL CENTERS","MA",27,4520047.18,7452948.28744993,5300935.36,13388693.19,18,9163.5,10696.39,301,1.158200274,34,9834.88,10327.82,251,1.003473634,11,11291,12141.91,35,0.993008448,NA,NA,NA,29,0.916604078,40,6902.55,8279.73,249,1.074908396,0.9857,64636.6746739999,106577.160510534,46,4577,7786,0.587849987156435,0.463728409767719,1235,2157,"40 WRIGHT STREET","PALMER",1069,"HAMPDEN","Acute Care Hospitals","Voluntary non-profit - Other","Yes",6034.77594125501,7077.35028037383,3,3.236582304,1.101799043,751.5033605,0.676086956521739,92,103,865,801,1.024932266,1.025891033,1.02111879,0.402826086956522,16,7,14,0,NA,20.3,22,21,6.2,18.6,20.8,20.2,22.1,6.1,16.4,701594.11,713518.79,937018.4,133561.01,NA,8740527.59626168
220031,"BOSTON MEDICAL CENTER CORPORATION","MA",90,59277484.72,90915794.0292057,65915608.72,84970878.12,48,16840.31,18578.94,269,1.05311803,82,17531.2,19748.66,658,1.049528783,42,21011.5,22980.71,296,1.089130119,13,38861.46,42277.38,94,1.230257494,87,13439.68,15013.15,389,1.039446026,0.9944,331953.914432003,509128.446563556,440,31159,124989,0.249293937866532,0.778262764632628,5638,26069,"1 BOSTON MEDICAL CENTER PLACE","BOSTON",2118,"SUFFOLK","Acute Care Hospitals","Voluntary non-profit - Private","Yes",16125.5399129489,17931.3407834603,5,5.461480452,1.101799043,12568.84235,0.983850931677019,272,272,1706,1706,1.024932266,1.025891033,1.02111879,0.495155279503106,43,24,41,21,6,17.5,22.5,23.6,6.5,18.6,17.2,21.7,22.9,5.2,18.1,3128143.53,4107949.6,1839768.32,1232339.89,967735.9,101096899.337149
220033,"BEVERLY HOSPITAL CORPORATION","MA",86,36670303.11,50793974.4388297,41621862.42,57862681.99,96,10030.36,10857.91,756,0.976318585,114,10641,11442.68,711,1.002573212,57,12095.05,13050.84,226,0.947971767,NA,NA,NA,499,1.203404883,149,7879.33,8801.3,651,1.068766634,0.9883,429042.546387002,594289.50093431,296,28058,74259,0.377839723131203,0.687328767123288,6344,16795,"85 HERRICK STREET","BEVERLY",1915,"ESSEX","Acute Care Hospitals","Voluntary non-profit - Private","Yes",8006.61639956332,9087.74288646288,3,3.274744729,1.101799043,1520.475514,0.801614405464142,263,416,2843,1861,1.024932266,1.025891033,1.02111879,0.440484321639242,66,0,50,0,NA,17.3,21.2,21.3,5.1,15.9,19.1,19.4,21.2,4.7,16.3,2629234.54,2415712.72,2908086.72,1318678.77,959162.17,57652640.8717205
220035,"NORTH SHORE MEDICAL CENTER","MA",93,55906279.39,70316194.3332828,62969166.44,187839533.37,62,11756.66,12641.47,828,0.891063692,166,11537.96,12652.66,1030,0.867395464,40,13434.55,14274.93,326,0.948726238,21,25064.71,26191.29,729,0.833128757,115,8601.45,9811.9,636,1.017743027,0.9997,16771.8838169982,21094.8582999825,344,34910,76365,0.457146598572645,0.608195285122651,7383,15925,"81 HIGHLAND AVENUE","SALEM",1970,"ESSEX","Acute Care Hospitals","Voluntary non-profit - Private","Yes",9524.06803918228,10727.2855945486,1,1.017743027,1.101799043,1520.475514,0.801614405464142,115,404,3549,636,1.024932266,1.025891033,1.02111879,0.440484321639242,51,0,0,0,0,15.7,20.6,19.9,4.4,15.2,16.4,20.7,21.9,5.1,16.7,2921901.3,4379501.1,3188330.86,808471.22,1923071.85,79199549.5445523
220036,"ST ELIZABETH'S MEDICAL CENTER","MA",70,27149421.94,52468852.6627163,30802927.61,38771320.65,38,13510.87,14946.03,245,1.120269795,47,13761.21,17277.72,491,0.974056287,44,17913.45,19933.75,382,1.181992591,NA,NA,NA,111,0.935177317,21,11241.24,12862.19,238,1.040731517,0.9878,331222.947668,640120.002485138,203,18205,49933,0.364588548655198,0.673905121803091,3842,11743,"736 CAMBRIDGE STREET","BRIGHTON",2135,"SUFFOLK","Acute Care Hospitals","Proprietary","Yes",13656.6508752515,15494.4303873239,3,3.342993903,1.101799043,1705.19227,0.828154133001864,103,150,1467,865,1.024932266,1.025891033,1.02111879,0.448446239900559,9,17,0,20,NA,21.1,19.7,20.7,4.5,17.2,17.2,19.4,21.6,4.6,16.3,750132.03,1655280.87,1127487.24,1184430,404472,59529601.5480984
220046,"BERKSHIRE MEDICAL CENTER INC","MA",87,46079510.82,68420023.4618822,50002231.18,68476597.87,116,11297.96,12538.12,602,0.933265541,189,11786.38,12773.5,626,0.989714029,37,13662.05,14427.78,140,1.018287256,29,23978.41,25032.21,414,0.826836369,48,9019.08,10207.44,422,1.016048692,0.9995,23039.7554099975,34210.0117309373,214,26299,49374,0.532648762506582,0.632975654782508,5822,11590,"725 NORTH STREET","PITTSFIELD",1201,"BERKSHIRE","Acute Care Hospitals","Voluntary non-profit - Other","Yes",11751.9792960979,12752.4180515175,2,2.034335948,1.101799043,140.7579695,0.36062015503876,85,419,2204,562,1.024932266,1.025891033,1.02111879,0.308186046511628,15,0,0,11,0,19.5,20.2,20,4.2,17,18.7,20.3,21.5,4.8,16.8,1012197.97,3315360.32,2258496.72,862991.94,1739449.11,74244577.8959349
220049,"MARLBOROUGH HOSPITAL","MA",33,6770821.98,10536336.8272193,7708166.79,16999861.58,23,9328.91,10377.78,223,1.004240088,32,9293.28,10181.16,220,1.025840618,13,11307.69,12311,43,1.055162002,NA,NA,NA,106,0.90805435,22,7325.55,8565.45,191,1.034604469,0.9971,19635.3837420001,30555.3767989361,67,6307,15703,0.401642998153219,0.642118176242077,1483,3748,"157 UNION STREET","MARLBOROUGH",1752,"MIDDLESEX","Acute Care Hospitals","Voluntary non-profit - Private","Yes",7104.74499475341,8088.31772298006,4,4.119847177,1.101799043,1856.370929,0.841679626749611,90,90,783,677,1.024932266,1.025891033,1.02111879,0.452503888024883,10,10,14,6,NA,20.5,19.4,19.7,4.1,14.7,20.2,19.3,20.2,4.6,15.7,557544.86,628226.27,566878.98,160043,NA,11994975.1831794
